,Institute,Academic Program Name,Quota,Seat Type,Closing Rank,Year,Round,Average Package,Highest,Type of Exam,Fee Structure
1167,IIT Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,4408,2022,4,2310000,,JEE Advanced,254800
1168,IIT Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,7726,2022,4,2310000,,JEE Advanced,254800
1169,IIT Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,2511,2022,4,2310000,,JEE Advanced,254800
1170,IIT Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,3164,2022,4,2310000,,JEE Advanced,254800
1171,IIT Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,1058,2022,4,2310000,,JEE Advanced,254800
1172,IIT Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OPEN,14372,2022,4,2310000,,JEE Advanced,254800
1173,IIT Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OPEN,23260,2022,4,2310000,,JEE Advanced,254800
1174,IIT Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,EWS,2190,2022,4,2310000,,JEE Advanced,254800
1175,IIT Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,OBC-NCL,5158,2022,4,2310000,,JEE Advanced,254800
1176,IIT Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,SC,2903,2022,4,2310000,,JEE Advanced,254800
1177,IIT Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",AI,ST,1353,2022,4,2310000,,JEE Advanced,254800
1178,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,11955,2022,4,2310000,,JEE Advanced,254800
1179,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OPEN,19660,2022,4,2310000,,JEE Advanced,254800
1180,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,EWS,1801,2022,4,2310000,,JEE Advanced,254800
1181,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,EWS,3216,2022,4,2310000,,JEE Advanced,254800
1182,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,4600,2022,4,2310000,,JEE Advanced,254800
1183,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,7890,2022,4,2310000,,JEE Advanced,254800
1184,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,SC,2360,2022,4,2310000,,JEE Advanced,254800
1185,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,SC,3062,2022,4,2310000,,JEE Advanced,254800
1186,IIT Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",AI,ST,708,2022,4,2310000,,JEE Advanced,254800
1187,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,2378,2022,4,2310000,,JEE Advanced,254800
1188,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,5380,2022,4,2310000,,JEE Advanced,254800
1189,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),138,2022,4,2310000,,JEE Advanced,254800
1190,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,366,2022,4,2310000,,JEE Advanced,254800
1191,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,851,2022,4,2310000,,JEE Advanced,254800
1192,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,1144,2022,4,2310000,,JEE Advanced,254800
1193,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,2348,2022,4,2310000,,JEE Advanced,254800
1194,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),57,2022,4,2310000,,JEE Advanced,254800
1195,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),65P,2022,4,2310000,,JEE Advanced,254800
1196,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,652,2022,4,2310000,,JEE Advanced,254800
1197,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,1085,2022,4,2310000,,JEE Advanced,254800
1198,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,312,2022,4,2310000,,JEE Advanced,254800
1199,IIT Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,633,2022,4,2310000,,JEE Advanced,254800
1200,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,6268,2022,4,2310000,,JEE Advanced,254800
1201,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,11025,2022,4,2310000,,JEE Advanced,254800
1202,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,1168,2022,4,2310000,,JEE Advanced,254800
1203,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,1682,2022,4,2310000,,JEE Advanced,254800
1204,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,2560,2022,4,2310000,,JEE Advanced,254800
1205,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,5238,2022,4,2310000,,JEE Advanced,254800
1206,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,1574,2022,4,2310000,,JEE Advanced,254800
1207,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,2434,2022,4,2310000,,JEE Advanced,254800
1208,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,787,2022,4,2310000,,JEE Advanced,254800
1209,IIT Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,850,2022,4,2310000,,JEE Advanced,254800
1210,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,12974,2022,4,2310000,,JEE Advanced,254800
1211,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,21250,2022,4,2310000,,JEE Advanced,254800
1212,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,1976,2022,4,2310000,,JEE Advanced,254800
1213,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,3506,2022,4,2310000,,JEE Advanced,254800
1214,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,5092,2022,4,2310000,,JEE Advanced,254800
1215,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,9203,2022,4,2310000,,JEE Advanced,254800
1216,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,2769,2022,4,2310000,,JEE Advanced,254800
1217,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,3699,2022,4,2310000,,JEE Advanced,254800
1218,IIT Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,1333,2022,4,2310000,,JEE Advanced,254800
1219,IIT Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,9357,2022,4,2310000,,JEE Advanced,254800
1220,IIT Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,16897,2022,4,2310000,,JEE Advanced,254800
1221,IIT Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,1452,2022,4,2310000,,JEE Advanced,254800
1222,IIT Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,2787,2022,4,2310000,,JEE Advanced,254800
1223,IIT Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,3661,2022,4,2310000,,JEE Advanced,254800
1224,IIT Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,7249,2022,4,2310000,,JEE Advanced,254800
